"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 연립다세대(전월세)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 분당구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"126","경기도 성남시 분당구 구미동","20","0020","0000","까치마을금성백조","전세","59.6200","202603","20","44,100","0","2","1995","미금일로90번길 11","202603~202802","갱신","사용","42,000","0","연립다세대"
"127","경기도 성남시 분당구 궁내동","282-2","0282","0002","트레비앙","월세","48.0200","202603","20","26,000","15","1","2015","궁내로40번길 37-3","202606~202806","신규","-","","","연립다세대"
"128","경기도 성남시 분당구 야탑동","185","0185","0000","목련마을화성빌리지","전세","84.8500","202603","20","40,000","0","3","1994","야탑로271번길 28","202604~202804","갱신","-","40,000","0","연립다세대"
"129","경기도 성남시 분당구 야탑동","177","0177","0000","목련마을자영빌라","전세","57.9750","202603","20","35,000","0","1","1994","야탑로271번길 7","202603~202803","신규","-","","","연립다세대"
"130","경기도 성남시 분당구 분당동","95","0095","0000","장안타운(건영)951","전세","84.8800","202603","19","52,000","0","1","1995","장안로 67","202604~202804","신규","-","","","연립다세대"
"131","경기도 성남시 분당구 구미동","116","0116","0000","한양시티빌","전세","115.4700","202603","19","73,000","0","1","2001","미금로 111","202606~202806","신규","-","","","연립다세대"
"132","경기도 성남시 분당구 대장동","596","0596","0000","판교TH212","전세","111.8362","202603","19","105,000","0","4","2025","판교대장로7길 25","202604~202810","신규","-","","","연립다세대"
"133","경기도 성남시 분당구 동원동","112","0112","0000","반석엘림빌","전세","22.7600","202603","19","20,000","0","1","2020","동원북로22번길 6","202604~202804","신규","-","","","연립다세대"
"134","경기도 성남시 분당구 이매동","307-4","0307","0004","축복빌리지C동","전세","57.4900","202603","19","33,000","0","1","2003","이매로143번길 4","202606~202806","신규","-","","","연립다세대"
"135","경기도 성남시 분당구 궁내동","350-1","0350","0001","우성캐슬","전세","53.8200","202603","18","34,000","0","3","2018","궁내로 46-3","202605~202806","신규","-","","","연립다세대"
"136","경기도 성남시 분당구 금곡동","64-8","0064","0008","골든빌102","전세","57.3500","202603","18","35,000","0","2","2002","쇳골로 32","202605~202805","신규","-","","","연립다세대"
"137","경기도 성남시 분당구 야탑동","177","0177","0000","목련마을자영빌라","전세","57.9750","202603","17","27,000","0","4","1994","야탑로271번길 7","202606~202806","신규","-","","","연립다세대"
"138","경기도 성남시 분당구 서현동","322","0322","0000","정도","전세","53.8200","202603","17","36,000","0","1","1995","불정로406번길 7","202605~202805","신규","-","","","연립다세대"
"139","경기도 성남시 분당구 구미동","13","0013","0000","까치마을건영빌라6단지","전세","59.8800","202603","17","35,700","0","1","1995","미금일로 122","202605~202805","갱신","사용","34,000","0","연립다세대"
"140","경기도 성남시 분당구 구미동","147","0147","0000","한라스위트빌라","전세","161.1600","202603","16","41,500","0","2","1994","금곡로7번길 13","202605~202805","신규","-","","","연립다세대"
"141","경기도 성남시 분당구 운중동","873","0873","0000","산운마을3단지(월든힐스)","전세","143.0900","202603","16","140,000","0","4","2010","산운로 55","202604~202812","신규","-","","","연립다세대"
"142","경기도 성남시 분당구 서현동","208","0208","0000","서현로얄파크빌(205,206동)","월세","60.5300","202603","14","30,000","30","1","2004","안골로11번길 17-9","202606~202806","신규","-","","","연립다세대"
"143","경기도 성남시 분당구 야탑동","270","0270","0000","매화마을화성빌리지","전세","71.7700","202603","14","37,500","0","3","1994","벌말로50번길 14","202604~202804","갱신","-","36,000","0","연립다세대"
"144","경기도 성남시 분당구 구미동","231","0231","0000","월드메르디앙2","월세","199.8500","202603","14","60,000","300","1","2000","구미로116번길 13","202604~203104","신규","-","","","연립다세대"
"145","경기도 성남시 분당구 야탑동","185","0185","0000","목련마을화성빌리지","전세","71.7700","202603","14","33,000","0","3","1994","야탑로271번길 28","202609~202809","신규","-","","","연립다세대"
"146","경기도 성남시 분당구 서현동","188-7","0188","0007","서현숲빌리지","전세","65.4900","202603","14","52,500","0","4","2018","안골로48번길 8","202603~202803","갱신","-","55,000","0","연립다세대"
"147","경기도 성남시 분당구 서현동","206-29","0206","0029","해뜨는집2","전세","36.2100","202603","14","14,200","0","2","2008","안골로 17-8","202604~202804","갱신","-","14,200","0","연립다세대"
"148","경기도 성남시 분당구 야탑동","265","0265","0000","매화마을건영빌라","전세","59.8800","202603","13","45,000","0","1","1995","벌말로30번길 32","202606~202806","신규","-","","","연립다세대"
"149","경기도 성남시 분당구 운중동","307","0307","0000","운중동푸르지오하임","월세","84.9900","202603","13","20,000","220","4","2012","하오개로 377","202603~202803","신규","-","","","연립다세대"
"150","경기도 성남시 분당구 구미동","248","0248","0000","삼익파크빌라","전세","179.0900","202603","13","65,000","0","1","1996","구미로174번길 26","202604~202804","갱신","사용","65,000","0","연립다세대"
"151","경기도 성남시 분당구 야탑동","265","0265","0000","매화마을건영빌라","전세","59.8800","202603","13","45,000","0","1","1995","벌말로30번길 32","202606~202806","신규","-","","","연립다세대"
"152","경기도 성남시 분당구 서현동","323","0323","0000","효자촌대명","전세","58.9500","202603","13","27,300","0","3","1995","분당로263번길 67","202604~202804","신규","-","","","연립다세대"
"153","경기도 성남시 분당구 구미동","250","0250","0000","삼환빌라","전세","165.3300","202603","12","73,000","0","3","1995","구미로144번길 25","202605~202805","신규","-","","","연립다세대"
"154","경기도 성남시 분당구 운중동","987","0987","0000","산운마을7단지(휴먼시아연립)","전세","208.0400","202603","12","200,000","0","1","2010","산운로 135","202603~202704","갱신","-","170,000","0","연립다세대"
"155","경기도 성남시 분당구 궁내동","345-16","0345","0016","동양파크빌(108,109동)","전세","71.2100","202603","12","44,000","0","4","2011","궁내로7번길 10","202606~202806","신규","-","","","연립다세대"
"156","경기도 성남시 분당구 구미동","251","0251","0000","한신타운하우스2차","전세","199.6200","202603","12","103,000","0","1","1996","구미로144번길 22","202606~202806","갱신","사용","100,000","0","연립다세대"
"157","경기도 성남시 분당구 분당동","60-4","0060","0004","한화빌라","전세","224.8200","202603","11","120,000","0","1","1996","예원로6번길 58","202603~202803","갱신","-","105,000","0","연립다세대"
"158","경기도 성남시 분당구 야탑동","265","0265","0000","매화마을건영빌라","전세","59.8800","202603","11","43,000","0","3","1995","벌말로30번길 32","202606~202806","신규","-","","","연립다세대"
"159","경기도 성남시 분당구 서현동","322","0322","0000","정도","전세","53.8200","202603","11","36,000","0","1","1995","불정로406번길 7","202605~202805","신규","-","","","연립다세대"
"160","경기도 성남시 분당구 야탑동","266","0266","0000","매화마을건영빌라2","전세","59.8800","202603","11","37,000","0","3","1995","벌말로30번길 12","202604~202804","갱신","-","35,000","0","연립다세대"
"161","경기도 성남시 분당구 운중동","874","0874","0000","산운마을2단지(월든힐스)","전세","155.0300","202603","11","120,000","0","1","2010","산운로 37","202603~202803","갱신","-","120,000","0","연립다세대"
"162","경기도 성남시 분당구 운중동","875","0875","0000","산운마을1단지(월든힐스)","전세","155.9000","202603","11","140,000","0","2","2010","산운로 7","202604~202803","신규","-","","","연립다세대"
"163","경기도 성남시 분당구 분당동","95","0095","0000","장안타운(두산)1","월세","59.8800","202603","11","10,000","115","1","1994","장안로 67","202605~202805","신규","-","","","연립다세대"
"164","경기도 성남시 분당구 대장동","571-31","0571","0031","써밋스페이스","전세","56.8980","202603","10","20,000","0","2","2016","벌장투리로23번길 2-6","202603~202803","갱신","사용","20,000","0","연립다세대"
"165","경기도 성남시 분당구 구미동","13","0013","0000","까치마을건영빌라6단지","전세","59.8800","202603","09","33,490","0","4","1995","미금일로 122","202603~202803","갱신","사용","31,900","0","연립다세대"
"166","경기도 성남시 분당구 야탑동","266","0266","0000","매화마을건영빌라2","전세","59.8800","202603","09","38,000","0","4","1995","벌말로30번길 12","202604~202804","신규","-","","","연립다세대"
"167","경기도 성남시 분당구 분당동","113","0113","0000","장안타운(건영빌라)","월세","84.8800","202603","09","10,000","160","4","1995","서현로 471","202605~202805","신규","-","","","연립다세대"
"168","경기도 성남시 분당구 야탑동","185","0185","0000","목련마을화성빌리지","전세","71.7700","202603","09","32,000","0","4","1994","야탑로271번길 28","202605~202805","신규","-","","","연립다세대"
"169","경기도 성남시 분당구 운중동","987","0987","0000","산운마을7단지(휴먼시아연립)","전세","151.3000","202603","07","155,000","0","4","2010","산운로 135","202605~202805","신규","-","","","연립다세대"
"170","경기도 성남시 분당구 대장동","590","0590","0000","판교SKVIEWTerrace","월세","75.9975","202603","07","50,000","100","1","2023","판교대장로7길 37","202604~202804","신규","-","","","연립다세대"
"171","경기도 성남시 분당구 대장동","590","0590","0000","판교SKVIEWTerrace","월세","84.9653","202603","07","10,000","290","2","2023","판교대장로7길 37","202603~202803","신규","-","","","연립다세대"
"172","경기도 성남시 분당구 구미동","250","0250","0000","삼환빌라","월세","165.3300","202603","07","10,000","350","2","1995","구미로144번길 25","202603~202803","신규","-","","","연립다세대"
"173","경기도 성남시 분당구 분당동","96","0096","0000","장안타운(한신)","전세","84.9850","202603","07","54,000","0","1","1994","분당로263번길 68","202605~202805","신규","-","","","연립다세대"
"174","경기도 성남시 분당구 분당동","113","0113","0000","장안타운(건영빌라)","전세","84.8400","202603","07","48,000","0","2","1995","서현로 471","202605~202805","신규","-","","","연립다세대"
"175","경기도 성남시 분당구 야탑동","177","0177","0000","목련마을자영빌라","전세","57.9750","202603","07","30,000","0","4","1994","야탑로271번길 7","-","-","-","","","연립다세대"
"176","경기도 성남시 분당구 정자동","29","0029","0000","느티마을경남","전세","134.9700","202603","07","85,000","0","3","1995","황새울로132번길 27","202605~202805","신규","-","","","연립다세대"
"177","경기도 성남시 분당구 서현동","146-1","0146","0001","서현포스파크1","월세","84.9600","202603","07","24,000","105","4","2003","새마을로83번길 15","202606~202806","신규","-","","","연립다세대"
"178","경기도 성남시 분당구 서현동","323","0323","0000","효자촌대명","월세","58.9500","202603","07","29,405","25","1","1995","분당로263번길 67","202603~202803","갱신","-","29,405","0","연립다세대"
"179","경기도 성남시 분당구 구미동","13","0013","0000","까치마을건영빌라6단지","월세","59.1000","202603","06","20,000","100","1","1995","미금일로 122","202604~202804","신규","-","","","연립다세대"
"180","경기도 성남시 분당구 이매동","346-4","0346","0004","더블레스","전세","64.5600","202603","06","51,000","0","3","2022","이매로144번길 3","202604~202804","갱신","-","51,000","0","연립다세대"
"181","경기도 성남시 분당구 야탑동","183","0183","0000","미원빌라1","전세","84.6300","202603","05","35,000","0","1","1994","야탑로231번길 45","202605~202805","신규","-","","","연립다세대"
"182","경기도 성남시 분당구 야탑동","218","0218","0000","매화마을현대","월세","51.1600","202603","05","3,000","143","3","1994","벌말로50번길 27","202603~202803","신규","-","","","연립다세대"
"183","경기도 성남시 분당구 구미동","13","0013","0000","까치마을건영빌라6단지","전세","59.9300","202603","05","35,700","0","3","1995","미금일로 122","202603~202803","갱신","-","34,000","0","연립다세대"
"184","경기도 성남시 분당구 운중동","344-1","0344","0001","(344-1)(A,B동)","월세","35.5908","202603","05","24,010","10","2","2018","하오개로363번길 7","202604~202804","갱신","-","24,010","5","연립다세대"
"185","경기도 성남시 분당구 운중동","344-1","0344","0001","(344-1)(A,B동)","월세","49.9976","202603","05","30,000","25","2","2018","하오개로363번길 7","202606~202806","신규","-","","","연립다세대"
"186","경기도 성남시 분당구 야탑동","218","0218","0000","매화마을현대","전세","59.9400","202603","05","28,700","0","1","1994","벌말로50번길 27","202605~202805","신규","-","","","연립다세대"
"187","경기도 성남시 분당구 율동","289","0289","0000","리베하임","전세","71.7100","202603","04","4,000","0","-1","2019","새마을로165번길 13","202603~203003","신규","-","","","연립다세대"
"188","경기도 성남시 분당구 궁내동","318-3","0318","0003","라테라스","전세","65.1400","202603","04","60,000","0","4","2019","궁내로22번길 27-6","202604~202804","신규","-","","","연립다세대"
"189","경기도 성남시 분당구 야탑동","270","0270","0000","매화마을화성빌리지","전세","84.8500","202603","04","60,000","0","4","1994","벌말로50번길 14","202605~202805","신규","-","","","연립다세대"
"190","경기도 성남시 분당구 대장동","596","0596","0000","판교TH212","전세","120.3394","202603","04","100,000","0","4","2025","판교대장로7길 25","202604~202811","신규","-","","","연립다세대"
"191","경기도 성남시 분당구 궁내동","343-34","0343","0034","드림캐슬102동","전세","71.5500","202603","04","35,000","0","2","2003","궁내로 20","202604~202806","신규","-","","","연립다세대"
"192","경기도 성남시 분당구 구미동","13","0013","0000","까치마을건영빌라6단지","월세","59.1000","202603","03","47,500","40","2","1995","미금일로 122","202606~202806","신규","-","","","연립다세대"
"193","경기도 성남시 분당구 대장동","590","0590","0000","판교SKVIEWTerrace","전세","84.9906","202603","02","80,000","0","3","2023","판교대장로7길 37","202604~202804","신규","-","","","연립다세대"
"194","경기도 성남시 분당구 정자동","29","0029","0000","느티마을경남","월세","164.8400","202603","02","20,000","280","2","1995","황새울로132번길 27","202603~202803","신규","-","","","연립다세대"
"195","경기도 성남시 분당구 구미동","12","0012","0000","까치마을건영빌라5단지","전세","59.1000","202603","02","40,950","0","4","1995","미금일로 136","202608~202808","갱신","사용","39,000","0","연립다세대"
"196","경기도 성남시 분당구 야탑동","512","0512","0000","탑마을동아","전세","56.5200","202603","02","33,000","0","1","1994","성남대로 884-4","202604~202804","갱신","-","10,000","110","연립다세대"
