"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 수정구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","매수","매도","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"640","경기도 성남시 수정구 수진동","4***","단독","8m미만","119.94","67.10","202509","08","42,000","개인","개인","1987","성남대로1194번길","-","직거래","-"
"641","경기도 성남시 수정구 심곡동","3**","단독","8m미만","345.04","344.00","202509","08","120,000","개인","개인","2010","심곡로57번길","-","중개거래","경기 성남시 수정구"
"642","경기도 성남시 수정구 신흥동","3***","다가구","8m미만","74.28","66.10","202509","08","65,000","개인","개인","1980","수정로220번길","-","중개거래","경기 성남시 수정구"
"643","경기도 성남시 수정구 신흥동","6***","단독","8m미만","139.17","66.10","202509","06","69,000","개인","개인","1994","탄리로42번길","-","중개거래","경기 성남시 수정구"
"644","경기도 성남시 수정구 신흥동","5***","다가구","8m미만","121.73","72.10","202509","06","68,000","개인","개인","1989","수정남로86번길","-","중개거래","경기 성남시 수정구"
"645","경기도 성남시 수정구 수진동","2***","다가구","8m미만","180.73","62.50","202509","06","83,000","개인","개인","1993","산성대로157번길","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"646","경기도 성남시 수정구 태평동","5***","단독","8m미만","120.89","67.10","202509","05","39,000","개인","개인","1988","남문로10번길","-","중개거래","경기 성남시 수정구"
"647","경기도 성남시 수정구 신흥동","4***","다가구","8m미만","130.06","59.50","202509","05","65,000","개인","개인","1997","산성대로225번길","-","중개거래","경기 성남시 수정구"
"648","경기도 성남시 수정구 수진동","4**","다가구","8m미만","192.83","65.10","202509","04","90,000","개인","개인","1989","수정남로62번길","-","중개거래","경기 성남시 수정구"
"649","경기도 성남시 수정구 태평동","2***","다가구","8m미만","125.58","66.80","202509","03","40,000","개인","개인","1988","남문로101번길","-","중개거래","경기 성남시 수정구"
"650","경기도 성남시 수정구 신흥동","4***","다가구","8m미만","65.03","64.10","202509","03","62,500","개인","개인","1980","시민로139번길","-","중개거래","경기 성남시 수정구"
"651","경기도 성남시 수정구 신흥동","6***","다가구","8m미만","118.17","66.10","202509","02","65,000","개인","개인","1990","탄리로30번길","-","중개거래","경기 성남시 수정구"
"652","경기도 성남시 수정구 수진동","1***","단독","8m미만","130.86","60.50","202509","02","53,800","개인","개인","1972","수정로120번길","-","직거래","-"
"653","경기도 성남시 수정구 수진동","1***","단독","8m미만","90.18","59.80","202509","02","72,000","개인","개인","1972","산성대로157번길","-","중개거래","경기 성남시 수정구"
"654","경기도 성남시 수정구 수진동","9**","다가구","8m미만","117.36","63.50","202509","02","80,000","개인","개인","1992","수정남로62번길","-","중개거래","경기 성남시 수정구"
"655","경기도 성남시 수정구 태평동","4***","다가구","8m미만","34.23","66.80","202509","01","32,222","개인","개인","1977","남문로55번길","-","직거래","-"
"656","경기도 성남시 수정구 태평동","6***","다가구","8m미만","72.16","57.50","202509","01","41,500","개인","개인","1987","수정북로11번길","20251001","중개거래","경기 성남시 수정구"
"657","경기도 성남시 수정구 태평동","4***","다가구","8m미만","122.02","66.10","202508","31","55,000","개인","개인","1991","제일로224번길","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"658","경기도 성남시 수정구 수진동","2***","다가구","8m미만","122.24","67.80","202508","30","76,500","개인","개인","1991","제일로98번길","-","중개거래","경기 성남시 수정구"
"659","경기도 성남시 수정구 수진동","1**","단독","8m미만","41.59","69.40","202508","30","80,000","개인","개인","1980","수정남로44번길","-","중개거래","경기 성남시 수정구"
"660","경기도 성남시 수정구 수진동","3**","다가구","8m미만","100.80","66.10","202508","30","80,000","개인","개인","1991","수정남로58번길","-","중개거래","경기 성남시 수정구"
"661","경기도 성남시 수정구 수진동","1***","다가구","8m미만","158.08","58.20","202508","28","80,000","개인","개인","1992","탄리로31번길","-","중개거래","경기 성남시 수정구"
"662","경기도 성남시 수정구 태평동","7***","다가구","8m미만","213.24","102.00","202508","27","81,000","개인","개인","1994","모란로87번길","-","중개거래","경기 성남시 수정구"
"663","경기도 성남시 수정구 신흥동","4***","다가구","8m미만","102.30","56.90","202508","26","61,000","개인","개인","1992","산성대로215번길","-","중개거래","경기 성남시 수정구, 인천 부평구"
"664","경기도 성남시 수정구 수진동","3**","다가구","8m미만","106.30","66.80","202508","26","78,700","개인","개인","1990","수정남로60번길","-","중개거래","경기 성남시 수정구"
"665","경기도 성남시 수정구 수진동","3***","다가구","8m미만","114.42","56.50","202508","26","65,000","개인","개인","1991","성남대로1210번길","-","중개거래","경기 성남시 수정구"
"666","경기도 성남시 수정구 태평동","5***","단독","8m미만","121.67","69.80","202508","25","50,000","개인","개인","1987","남문로18번길","-","중개거래","경기 성남시 수정구"
"667","경기도 성남시 수정구 수진동","3**","다가구","8m미만","105.57","64.50","202508","25","73,440","개인","개인","1990","수정남로58번길","-","중개거래","경기 성남시 수정구"
"668","경기도 성남시 수정구 수진동","9**","다가구","8m미만","120.03","65.10","202508","24","81,000","개인","개인","1993","수정남로60번길","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"669","경기도 성남시 수정구 태평동","5**","단독","8m미만","118.30","69.80","202508","24","44,000","개인","개인","1987","태평로64번길","-","중개거래","경기 성남시 수정구"
"670","경기도 성남시 수정구 수진동","1***","단독","8m미만","70.49","52.20","202508","23","59,500","개인","개인","1972","수정남로54번길","-","중개거래","경기 성남시 수정구"
"671","경기도 성남시 수정구 태평동","4***","단독","8m미만","105.62","62.10","202508","23","52,600","개인","개인","2015","제일로232번길","-","중개거래","경기 성남시 수정구"
"672","경기도 성남시 수정구 수진동","1***","다가구","8m미만","122.02","69.80","202508","23","76,500","개인","개인","1992","제일로110번길","-","중개거래","경기 성남시 수정구"
"673","경기도 성남시 수정구 수진동","9**","다가구","8m미만","98.25","60.80","202508","23","70,000","개인","개인","1992","수정남로64번길","-","중개거래","경기 성남시 수정구"
"674","경기도 성남시 수정구 수진동","4***","다가구","8m미만","108.99","63.80","202508","21","64,500","개인","개인","1988","제일로109번길","-","중개거래","경기 성남시 수정구"
"675","경기도 성남시 수정구 태평동","3***","다가구","12m미만","430.36","198.30","202508","21","150,000","개인","개인","2000","수정북로","-","중개거래","경기 성남시 수정구"
"676","경기도 성남시 수정구 수진동","5**","다가구","8m미만","99.81","59.50","202508","20","74,000","개인","개인","1992","수정로136번길","-","중개거래","경기 성남시 수정구"
"677","경기도 성남시 수정구 태평동","3**","다가구","8m미만","126.71","66.80","202508","20","33,000","개인","개인","1991","태평로74번길","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"678","경기도 성남시 수정구 수진동","1***","다가구","8m미만","131.34","65.10","202508","19","75,000","개인","개인","1994","제일로110번길","-","중개거래","경기 성남시 수정구"
"679","경기도 성남시 수정구 수진동","2**","다가구","8m미만","77.06","65.10","202508","18","73,000","개인","개인","1981","수정남로54번길","-","중개거래","경기 성남시 수정구"
"680","경기도 성남시 수정구 수진동","4***","단독","8m미만","207.27","108.40","202508","17","94,500","개인","개인","1994","성남대로1209번길","-","중개거래","경기 성남시 수정구"
"681","경기도 성남시 수정구 태평동","6**","다가구","8m미만","111.08","67.80","202508","16","42,100","개인","개인","1989","태평로64번길","-","중개거래","경기 성남시 수정구"
"682","경기도 성남시 수정구 수진동","1***","다가구","8m미만","112.38","64.10","202508","13","75,000","개인","개인","2007","제일로124번길","-","중개거래","경기 성남시 수정구"
"683","경기도 성남시 수정구 수진동","3***","단독","8m미만","29.09","62.50","202508","12","59,700","개인","개인","1974","성남대로1194번길","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"684","경기도 성남시 수정구 신흥동","5***","다가구","8m미만","96.22","61.50","202508","12","62,000","개인","개인","1991","수정로180번길","-","중개거래","경기 성남시 수정구, 서울 강남구"
"685","경기도 성남시 수정구 수진동","1***","다가구","8m미만","129.35","64.10","202508","11","73,000","개인","개인","1981","수정로120번길","-","중개거래","경기 성남시 수정구"
"686","경기도 성남시 수정구 신흥동","4***","다가구","8m미만","178.91","66.10","202508","10","66,000","개인","개인","1996","산성대로225번길","-","중개거래","경기 성남시 수정구"
"687","경기도 성남시 수정구 수진동","4***","다가구","8m미만","122.98","68.80","202508","09","64,500","개인","개인","1991","성남대로1194번길","-","중개거래","경기 성남시 수정구"
"688","경기도 성남시 수정구 시흥동","2**","단독","8m미만","732.38","828.00","202508","08","512,285","법인","개인","2011","대왕판교로879번길","-","중개거래","경기 성남시 분당구"
"689","경기도 성남시 수정구 수진동","4***","다가구","8m미만","72.90","64.50","202508","08","59,900","개인","개인","1984","성남대로1194번길","-","중개거래","경기 성남시 수정구"
"690","경기도 성남시 수정구 시흥동","2**","단독","8m미만","732.38","1514.00","202508","08","512,285","법인","개인","2011","대왕판교로879번길","20250811","중개거래","경기 성남시 분당구"
"691","경기도 성남시 수정구 태평동","3*","다가구","8m미만","126.65","57.90","202508","04","34,000","개인","개인","1989","태평로128번길","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"692","경기도 성남시 수정구 수진동","4**","단독","8m미만","108.26","65.10","202508","04","72,000","개인","개인","1991","수정남로64번길","-","중개거래","경기 성남시 수정구"
"693","경기도 성남시 수정구 태평동","4***","다가구","8m미만","129.08","68.80","202508","01","53,200","개인","개인","1988","남문로35번길","-","중개거래","경기 성남시 수정구"
"694","경기도 성남시 수정구 양지동","6**","다가구","8m미만","133.43","103.20","202507","30","31,000","개인","개인","1984","양지로","-","직거래","-"
"695","경기도 성남시 수정구 태평동","6***","다가구","8m미만","105.19","64.10","202507","30","44,000","개인","개인","1988","수정북로13번길","-","중개거래","경기 성남시 수정구"
"696","경기도 성남시 수정구 태평동","2**","단독","8m미만","119.68","65.50","202507","30","43,500","개인","개인","1991","시민로259번길","-","중개거래","경기 성남시 수정구"
"697","경기도 성남시 수정구 수진동","2***","다가구","8m미만","159.72","65.50","202507","30","80,300","개인","개인","1990","제일로102번길","-","중개거래","경기 성남시 수정구"
"698","경기도 성남시 수정구 신흥동","4***","단독","8m미만","104.37","55.50","202507","29","58,000","개인","개인","1993","산성대로225번길","-","중개거래","경기 성남시 수정구, 서울 관악구"
"699","경기도 성남시 수정구 수진동","9*","다가구","8m미만","237.81","136.50","202507","26","130,500","개인","개인","1990","수정남로44번길","-","중개거래","경기 성남시 수정구"
"700","경기도 성남시 수정구 태평동","5***","다가구","8m미만","142.92","61.80","202507","25","50,000","개인","개인","2001","남문로5번길","-","직거래","-"
"701","경기도 성남시 수정구 태평동","5***","다가구","8m미만","125.20","73.10","202507","25","49,700","개인","개인","1987","남문로22번길","-","중개거래","경기 성남시 수정구"
"702","경기도 성남시 수정구 수진동","1***","단독","8m미만","30.72","65.50","202507","24","66,000","개인","개인","2012","제일로124번길","-","중개거래","경기 성남시 수정구"
"703","경기도 성남시 수정구 태평동","4**","다가구","8m미만","109.00","65.10","202507","23","34,000","개인","개인","1991","시민로257번길","-","중개거래","경기 광주시, 경기 성남시 중원구"
"704","경기도 성남시 수정구 태평동","5***","다가구","8m미만","155.72","64.50","202507","21","70,000","개인","개인","1992","제일로197번길","-","중개거래","경기 성남시 수정구"
"705","경기도 성남시 수정구 신흥동","6***","다가구","8m미만","150.40","59.50","202507","19","65,000","개인","개인","1990","산성대로225번길","-","중개거래","경기 성남시 수정구"
"706","경기도 성남시 수정구 신흥동","3***","다가구","8m미만","107.52","65.50","202507","19","62,500","개인","개인","1991","산성대로269번길","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"707","경기도 성남시 수정구 신흥동","3***","다가구","8m미만","115.88","65.10","202507","19","65,500","개인","개인","1993","수정남로164번길","-","중개거래","경기 성남시 수정구"
"708","경기도 성남시 수정구 신흥동","4***","다가구","8m미만","113.40","66.10","202507","19","65,000","개인","개인","1989","산성대로225번길","-","중개거래","경기 성남시 수정구"
"709","경기도 성남시 수정구 태평동","5***","다가구","8m미만","102.10","64.10","202507","17","59,500","개인","개인","1993","남문로24번길","-","중개거래","경기 성남시 수정구"
"710","경기도 성남시 수정구 수진동","3***","다가구","8m미만","116.46","62.50","202507","17","65,000","개인","개인","1995","수정남로28번길","-","중개거래","경기 성남시 수정구"
"711","경기도 성남시 수정구 신촌동","2**","다가구","8m미만","249.18","214.00","202507","17","130,000","개인","개인","1997","신촌로15번길","-","중개거래","경기 성남시 수정구"
"712","경기도 성남시 수정구 태평동","2***","다가구","8m미만","116.27","62.50","202507","17","41,500","개인","개인","1989","남문로119번길","-","중개거래","경기 성남시 수정구"
"713","경기도 성남시 수정구 태평동","2***","다가구","8m미만","180.49","125.60","202507","16","54,000","개인","개인","1990","남문로133번길","-","중개거래","경기 성남시 수정구"
"714","경기도 성남시 수정구 태평동","7***","다가구","8m미만","134.15","114.20","202507","15","81,180","기타","개인","1983","남문로144번길","-","중개거래","경기 성남시 수정구"
"715","경기도 성남시 수정구 태평동","1**","다가구","8m미만","132.42","73.70","202507","15","34,000","개인","개인","1984","시민로260번길","-","중개거래","경기 광명시, 경기 성남시 수정구"
"716","경기도 성남시 수정구 태평동","7***","다가구","8m미만","224.88","132.00","202507","15","70,000","개인","개인","1991","모란로115번길","-","중개거래","경기 성남시 수정구"
"717","경기도 성남시 수정구 신흥동","6***","단독","8m미만","39.93","63.10","202507","14","56,000","개인","개인","1984","탄리로16번길","-","중개거래","경기 성남시 수정구"
"718","경기도 성남시 수정구 수진동","2***","다가구","8m미만","129.48","70.40","202507","14","76,500","개인","개인","1992","산성대로165번길","-","중개거래","경기 성남시 수정구"
"719","경기도 성남시 수정구 신흥동","5***","다가구","8m미만","105.60","58.50","202507","12","57,500","개인","개인","1990","수정남로98번길","-","중개거래","경기 성남시 수정구"
"720","경기도 성남시 수정구 수진동","3**","다가구","8m미만","132.12","67.76","202507","12","77,000","개인","개인","1992","수정남로60번길","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"721","경기도 성남시 수정구 수진동","4**","단독","8m미만","106.51","60.20","202507","12","74,500","개인","개인","1986","제일로138번길","-","중개거래","경기 성남시 수정구"
"722","경기도 성남시 수정구 태평동","2***","다가구","8m미만","132.62","68.10","202507","12","30,000","개인","개인","1989","남문로131번길","-","중개거래","경기 성남시 수정구"
"723","경기도 성남시 수정구 태평동","2***","다가구","8m미만","61.08","66.10","202507","12","42,800","개인","개인","1984","남문로97번길","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"724","경기도 성남시 수정구 태평동","4***","단독","8m미만","122.64","61.20","202507","12","52,700","개인","개인","1990","남문로35번길","-","중개거래","경기 성남시 수정구"
"725","경기도 성남시 수정구 복정동","6**","다가구","25m미만","862.69","352.80","202507","11","300,000","개인","개인","2002","복정로","-","중개거래","경기 성남시 수정구"
"726","경기도 성남시 수정구 태평동","3***","단독","25m미만","246.77","133.20","202507","11","83,000","개인","개인","1984","탄리로","-","중개거래","경기 성남시 수정구"
"727","경기도 성남시 수정구 복정동","6**","다가구","25m미만","675.82","296.00","202507","11","270,000","기타","개인","2005","복정로","-","중개거래","경기 성남시 수정구"
"728","경기도 성남시 수정구 복정동","6**","다가구","25m미만","675.82","296.00","202507","11","270,000","법인","개인","2005","복정로","20250729","중개거래","경기 성남시 수정구"
"729","경기도 성남시 수정구 수진동","1***","다가구","8m미만","389.20","174.50","202507","10","158,000","개인","개인","2000","탄리로23번길","-","중개거래","경기 성남시 수정구"
"730","경기도 성남시 수정구 수진동","8**","다가구","8m미만","108.98","65.50","202507","09","68,000","개인","개인","1991","수정남로66번길","-","중개거래","경기 성남시 수정구"
"731","경기도 성남시 수정구 태평동","1**","다가구","8m미만","121.62","66.80","202507","09","35,500","개인","개인","1990","시민로260번길","-","중개거래","경기 성남시 수정구, 서울 강남구"
"732","경기도 성남시 수정구 수진동","2**","다가구","8m미만","109.40","63.50","202507","08","72,500","개인","개인","1993","수정남로52번길","-","중개거래","경기 성남시 수정구"
"733","경기도 성남시 수정구 수진동","1***","다가구","8m미만","159.12","66.10","202507","07","73,000","개인","개인","1990","제일로110번길","-","중개거래","경기 성남시 수정구"
"734","경기도 성남시 수정구 태평동","2***","다가구","8m미만","128.30","66.80","202507","07","20,000","개인","개인","1989","남문로107번길","-","직거래","-"
"735","경기도 성남시 수정구 수진동","1***","단독","8m미만","101.80","63.10","202507","05","69,000","개인","개인","1990","제일로124번길","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"736","경기도 성남시 수정구 태평동","5**","다가구","8m미만","112.14","70.40","202507","05","45,000","개인","개인","1987","태평로64번길","-","중개거래","경기 성남시 수정구"
"737","경기도 성남시 수정구 태평동","2***","다가구","8m미만","100.14","66.80","202507","05","41,000","개인","개인","1986","시민로241번길","-","중개거래","경기 성남시 수정구"
"738","경기도 성남시 수정구 수진동","3**","단독","8m미만","130.35","66.10","202507","04","80,800","개인","개인","1989","수정로120번길","-","중개거래","경기 성남시 수정구"
"739","경기도 성남시 수정구 수진동","1**","다가구","8m미만","89.28","70.40","202507","04","73,000","개인","개인","1976","수정남로44번길","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"740","경기도 성남시 수정구 수진동","3**","단독","8m미만","130.35","66.10","202507","04","80,800","개인","개인","1989","수정로120번길","20250708","중개거래","경기 성남시 수정구"
"741","경기도 성남시 수정구 신흥동","3***","다가구","8m미만","110.33","59.80","202507","01","63,000","개인","개인","1989","수정남로150번길","-","중개거래","경기 성남시 수정구"
"742","경기도 성남시 수정구 수진동","3***","다가구","8m미만","203.34","64.50","202507","01","70,000","개인","개인","1992","성남대로1210번길","-","중개거래","경기 성남시 수정구"
"743","경기도 성남시 수정구 태평동","3***","다가구","8m미만","127.45","69.40","202507","01","43,500","개인","개인","1989","남문로77번길","-","중개거래","경기 성남시 수정구"
"744","경기도 성남시 수정구 수진동","4***","다가구","8m미만","113.88","65.50","202506","30","81,800","개인","개인","2021","성남대로1180번길","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"745","경기도 성남시 수정구 수진동","8**","다가구","8m미만","100.97","64.50","202506","28","71,500","개인","개인","1990","수정남로66번길","-","중개거래","경기 성남시 수정구"
"746","경기도 성남시 수정구 태평동","5**","다가구","8m미만","126.40","68.80","202506","28","42,000","개인","개인","1989","태평로58번길","-","중개거래","경기 성남시 수정구"
"747","경기도 성남시 수정구 신흥동","3***","다가구","8m미만","85.57","64.50","202506","28","30,000","개인","개인","1989","수정남로164번길","20250630","중개거래","경기 화성시"
"748","경기도 성남시 수정구 신흥동","3***","다가구","8m미만","85.57","64.50","202506","28","29,900","개인","개인","1986","수정남로164번길","20250710","중개거래","경기 화성시"
"749","경기도 성남시 수정구 수진동","1***","다가구","8m미만","111.33","62.50","202506","27","72,000","개인","개인","1990","수정남로46번길","-","중개거래","경기 성남시 수정구"
"750","경기도 성남시 수정구 태평동","4***","다가구","8m미만","102.36","68.80","202506","27","53,000","개인","개인","1984","제일로216번길","-","중개거래","경기 성남시 수정구"
"751","경기도 성남시 수정구 수진동","1***","다가구","8m미만","114.87","64.50","202506","27","73,000","개인","개인","1991","수정남로46번길","-","중개거래","경기 성남시 수정구"
"752","경기도 성남시 수정구 수진동","9*","다가구","8m미만","114.25","142.80","202506","26","125,000","개인","개인","1978","수정남로44번길","-","중개거래","경기 성남시 수정구"
"753","경기도 성남시 수정구 수진동","1***","다가구","8m미만","69.08","57.50","202506","26","67,000","개인","개인","1987","수정남로54번길","20250818","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"754","경기도 성남시 수정구 수진동","2***","다가구","8m미만","134.21","67.10","202506","26","71,500","개인","개인","1991","산성대로149번길","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"755","경기도 성남시 수정구 신흥동","4***","다가구","8m미만","115.09","63.50","202506","26","59,000","개인","개인","1988","산성대로225번길","-","중개거래","경기 성남시 수정구"
"756","경기도 성남시 수정구 수진동","1***","다가구","8m미만","69.08","57.50","202506","25","67,000","개인","개인","1987","수정남로54번길","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"757","경기도 성남시 수정구 태평동","7***","다가구","8m미만","162.23","101.50","202506","25","72,300","기타","개인","1983","공원로409번길","-","중개거래","경기 성남시 수정구"
"758","경기도 성남시 수정구 태평동","1***","다가구","8m미만","113.47","62.50","202506","25","40,800","개인","개인","1989","남문로89번길","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"759","경기도 성남시 수정구 수진동","2***","다가구","8m미만","111.63","59.50","202506","24","70,500","개인","개인","1988","제일로110번길","-","중개거래","경기 성남시 수정구"
"760","경기도 성남시 수정구 수진동","2***","다가구","8m미만","109.59","59.50","202506","24","70,000","개인","개인","1989","산성대로181번길","-","중개거래","경기 성남시 수정구"
"761","경기도 성남시 수정구 신흥동","6***","다가구","8m미만","128.42","72.40","202506","24","64,500","개인","개인","1991","탄리로30번길","-","중개거래","경기 성남시 수정구"
"762","경기도 성남시 수정구 수진동","2***","다가구","8m미만","164.40","80.70","202506","23","100,000","개인","개인","2001","탄리로7번길","-","중개거래","경기 성남시 수정구"
"763","경기도 성남시 수정구 신흥동","6***","단독","8m미만","154.49","68.80","202506","23","70,000","개인","개인","1994","탄리로30번길","-","중개거래","경기 성남시 수정구"
"764","경기도 성남시 수정구 수진동","2***","다가구","8m미만","222.82","75.70","202506","23","102,000","개인","개인","2006","탄리로5번길","-","중개거래","경기 성남시 수정구"
"765","경기도 성남시 수정구 수진동","9**","다가구","8m미만","104.54","63.50","202506","23","68,500","개인","개인","1989","수정남로60번길","-","중개거래","경기 성남시 수정구"
"766","경기도 성남시 수정구 수진동","2***","다가구","8m미만","111.53","62.50","202506","21","69,500","개인","개인","1991","탄리로11번길","-","중개거래","경기 성남시 수정구"
"767","경기도 성남시 수정구 수진동","4***","다가구","8m미만","133.71","67.10","202506","21","72,000","개인","개인","1995","제일로123번길","-","중개거래","경기 성남시 수정구"
"768","경기도 성남시 수정구 수진동","1***","단독","8m미만","97.62","52.20","202506","21","68,500","개인","개인","1993","수정남로54번길","20250929","중개거래","경기 성남시 수정구"
"769","경기도 성남시 수정구 수진동","1***","단독","8m미만","111.00","65.50","202506","21","74,000","개인","개인","1985","산성대로157번길","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"770","경기도 성남시 수정구 수진동","1***","단독","8m미만","97.62","52.20","202506","21","68,500","개인","개인","1993","수정남로54번길","-","중개거래","경기 성남시 수정구"
"771","경기도 성남시 수정구 신흥동","3***","단독","8m미만","101.26","60.50","202506","21","62,000","개인","개인","1990","수정남로150번길","-","중개거래","경기 성남시 수정구"
"772","경기도 성남시 수정구 수진동","2***","다가구","8m미만","144.78","76.00","202506","21","88,000","개인","개인","1994","산성대로149번길","-","중개거래","경기 성남시 수정구"
"773","경기도 성남시 수정구 태평동","1***","단독","8m미만","42.45","60.50","202506","21","30,000","개인","개인","1979","남문로107번길","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"774","경기도 성남시 수정구 태평동","4***","다가구","8m미만","189.90","68.10","202506","21","64,000","개인","개인","1993","탄리로125번길","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"775","경기도 성남시 수정구 수진동","9*","단독","8m미만","125.29","135.90","202506","20","118,000","개인","개인","1975","수정남로44번길","-","중개거래","경기 성남시 수정구"
"776","경기도 성남시 수정구 수진동","9*","단독","8m미만","114.25","142.80","202506","19","128,000","개인","개인","1978","수정남로44번길","20250820","중개거래","경기 성남시 수정구"
"777","경기도 성남시 수정구 수진동","2***","다가구","8m미만","118.28","70.40","202506","19","73,500","개인","개인","1990","산성대로157번길","-","중개거래","경기 성남시 수정구"
"778","경기도 성남시 수정구 수진동","5**","다가구","8m미만","115.05","66.10","202506","19","72,000","개인","개인","1993","수정남로68번길","-","중개거래","경기 성남시 수정구"
"779","경기도 성남시 수정구 창곡동","5**","다가구","25m미만","469.79","244.80","202506","19","320,000","개인","개인","2015","위례서일로1길","-","중개거래","경기 성남시 수정구"
"780","경기도 성남시 수정구 태평동","7***","다가구","8m미만","307.36","136.00","202506","17","80,000","개인","개인","1985","시민로205번길","-","중개거래","경기 성남시 수정구"
"781","경기도 성남시 수정구 태평동","2**","다가구","8m미만","110.58","64.10","202506","17","39,900","개인","개인","1988","시민로259번길","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"782","경기도 성남시 수정구 태평동","6***","단독","8m미만","122.37","66.10","202506","16","40,500","개인","개인","1989","모란로138번길","-","중개거래","경기 성남시 수정구"
"783","경기도 성남시 수정구 수진동","2***","다가구","8m미만","216.69","128.20","202506","16","129,000","개인","개인","2003","산성대로157번길","-","중개거래","경기 성남시 수정구, 서울 양천구"
"784","경기도 성남시 수정구 수진동","2***","다가구","8m미만","113.05","62.50","202506","16","68,000","개인","개인","1990","산성대로149번길","-","중개거래","경기 성남시 수정구"
"785","경기도 성남시 수정구 수진동","2***","단독","8m미만","126.75","67.80","202506","16","70,000","개인","개인","1990","산성대로157번길","-","중개거래","경기 성남시 수정구"
"786","경기도 성남시 수정구 수진동","1***","다가구","8m미만","81.32","60.80","202506","15","63,000","개인","개인","1972","제일로124번길","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"787","경기도 성남시 수정구 수진동","2***","단독","25m미만","97.84","95.00","202506","14","127,000","개인","개인","1983","제일로","-","중개거래","경기 성남시 수정구"
"788","경기도 성남시 수정구 수진동","1***","단독","8m미만","116.92","68.80","202506","14","74,000","개인","개인","1990","수정남로46번길","-","중개거래","경기 성남시 수정구"
"789","경기도 성남시 수정구 신흥동","2***","다가구","8m미만","202.47","107.10","202506","14","100,700","개인","개인","2001","산성대로295번길","-","중개거래","경기 성남시 수정구"
"790","경기도 성남시 수정구 태평동","7***","단독","8m미만","106.45","130.40","202506","14","72,500","개인","개인","1980","남문로112번길","-","중개거래","경기 이천시"
"791","경기도 성남시 수정구 태평동","1***","다가구","8m미만","113.39","71.40","202506","14","40,000","개인","법인","1987","시민로255번길","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"792","경기도 성남시 수정구 수진동","9**","다가구","8m미만","104.64","62.10","202506","14","69,900","개인","개인","1991","수정남로58번길","-","중개거래","경기 성남시 수정구"
"793","경기도 성남시 수정구 수진동","1**","다가구","8m미만","130.54","121.60","202506","14","120,000","개인","개인","1983","수정남로48번길","-","중개거래","경기 성남시 수정구"
"794","경기도 성남시 수정구 수진동","1***","다가구","8m미만","78.87","71.40","202506","13","72,600","개인","개인","1980","수정남로46번길","-","중개거래","경기 성남시 수정구"
"795","경기도 성남시 수정구 태평동","6***","다가구","8m미만","99.19","63.10","202506","13","49,000","개인","개인","1984","수정로57번길","-","중개거래","경기 성남시 분당구, 경기 성남시 수정구"
"796","경기도 성남시 수정구 수진동","8**","다가구","8m미만","124.11","68.10","202506","13","72,500","개인","개인","1993","수정남로68번길","-","중개거래","경기 성남시 수정구"
