"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 중원구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"108","경기도 성남시 중원구 은행동","1740","1740","0000","은빛마을(두산위브)","56.6448","202604","11","64,000","-","7","개인","개인","2003","은행로 13","-","중개거래","경기 성남시 중원구","-"
"109","경기도 성남시 중원구 금광동","2450-1","2450","0001","황송마을","49.9800","202604","11","50,500","-","2","개인","개인","1993","황송로 6","-","중개거래","경기 성남시 중원구","-"
"110","경기도 성남시 중원구 중앙동","577","0577","0000","중앙동힐스테이트2차","84.9800","202604","11","103,000","-","3","개인","개인","2014","시민로 66","-","중개거래","경기 성남시 중원구","-"
"111","경기도 성남시 중원구 중앙동","710","0710","0000","롯데캐슬","84.9400","202604","10","119,500","-","9","개인","개인","2012","희망로 415","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","-"
"112","경기도 성남시 중원구 은행동","550","0550","0000","은행주공2","39.7200","202604","10","56,900","-","2","개인","개인","1987","산성대로552번길 15","-","중개거래","경기 성남시 중원구","-"
"113","경기도 성남시 중원구 금광동","3950","3950","0000","삼익금광1차","34.0500","202604","10","32,000","-","5","개인","개인","1991","자혜로16번길 9","-","중개거래","경기 성남시 중원구","-"
"114","경기도 성남시 중원구 상대원동","179","0179","0000","궁전","49.1400","202604","09","40,400","-","1","법인","공공기관","1987","순환로 188","-","직거래","-","-"
"115","경기도 성남시 중원구 금광동","1008","1008","0000","e편한세상금빛그랑메종3단지","59.9500","202604","09","100,500","-","12","개인","개인","2023","금광로 40","-","중개거래","경기 성남시 중원구","-"
"116","경기도 성남시 중원구 금광동","2600","2600","0000","한양수자인성남마크뷰","59.8423","202604","09","60,000","306","11","개인","개인","2021","광명로 411","-","중개거래","경기 성남시 중원구","26.04.27"
"117","경기도 성남시 중원구 금광동","92","0092","0000","단남","59.9160","202604","08","51,000","-","9","개인","개인","2000","희망로 412","-","중개거래","경기 성남시 중원구","-"
"118","경기도 성남시 중원구 중앙동","710","0710","0000","롯데캐슬","84.9400","202604","08","107,000","-","2","개인","개인","2012","희망로 415","-","중개거래","경기 성남시 중원구","-"
"119","경기도 성남시 중원구 상대원동","279-1","0279","0001","선경2차","49.9800","202604","08","48,500","-","13","개인","개인","1994","금상로 134","-","중개거래","경기 성남시 중원구","-"
"120","경기도 성남시 중원구 은행동","550","0550","0000","은행주공","75.2400","202604","08","79,500","-","8","개인","개인","1987","산성대로552번길 15","-","중개거래","경기 성남시 중원구","-"
"121","경기도 성남시 중원구 금광동","2600","2600","0000","한양수자인성남마크뷰","40.9527","202604","08","63,000","-","3","개인","개인","2021","광명로 411","-","중개거래","경기 성남시 중원구","-"
"122","경기도 성남시 중원구 중앙동","3007","3007","0000","신흥역하늘채랜더스원3단지","59.8800","202604","07","122,000","-","14","개인","개인","2022","광명로 206","-","중개거래","경기 성남시 중원구","-"
"123","경기도 성남시 중원구 금광동","2600","2600","0000","한양수자인성남마크뷰","59.8886","202604","07","81,500","-","9","개인","개인","2021","광명로 411","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","-"
"124","경기도 성남시 중원구 은행동","550","0550","0000","은행주공","75.2400","202604","07","78,500","-","11","개인","개인","1987","산성대로552번길 15","-","중개거래","경기 성남시 중원구","-"
"125","경기도 성남시 중원구 하대원동","147-5","0147","0005","이안모란센트럴파크","55.7880","202604","07","56,300","101동","10","개인","법인","2022","마지로 133","-","직거래","-","26.04.28"
"126","경기도 성남시 중원구 하대원동","249","0249","0000","아튼빌","59.9100","202604","07","74,000","-","1","개인","개인","2003","둔촌대로 300","-","중개거래","경기 성남시 중원구, 경기 용인시 수지구","-"
"127","경기도 성남시 중원구 금광동","2500","2500","0000","래미안금광","83.1700","202604","07","75,000","-","7","개인","개인","2006","황송로 77","-","중개거래","경기 성남시 중원구","-"
"128","경기도 성남시 중원구 금광동","3950","3950","0000","삼익금광1차","34.0500","202604","06","32,100","-","6","개인","개인","1991","자혜로16번길 9","-","중개거래","경기 성남시 중원구","-"
"129","경기도 성남시 중원구 중앙동","3006","3006","0000","신흥역하늘채랜더스원2단지","51.8900","202604","06","66,500","202","11","개인","개인","2022","광명로 204","-","중개거래","서울 강남구","26.04.27"
"130","경기도 성남시 중원구 상대원동","279-1","0279","0001","선경2차","49.9800","202604","06","53,250","-","10","개인","개인","1994","금상로 134","-","중개거래","경기 성남시 중원구","-"
"131","경기도 성남시 중원구 은행동","1932-6","1932","0006","현대","84.6300","202604","06","83,000","-","6","개인","개인","1995","자혜로17번길 16","-","중개거래","경기 성남시 중원구","-"
"132","경기도 성남시 중원구 은행동","550","0550","0000","은행주공","66.3800","202604","06","77,500","-","8","개인","개인","1987","산성대로552번길 15","-","중개거래","경기 성남시 중원구","-"
"133","경기도 성남시 중원구 금광동","1003","1003","0000","e편한세상금빛그랑메종2단지","59.9500","202604","06","101,000","-","16","개인","개인","2023","금광로 26","-","중개거래","경기 성남시 중원구","-"
"134","경기도 성남시 중원구 성남동","3121","3121","0000","현대","51.5300","202604","05","43,000","-","1","개인","개인","1992","둔촌대로 193","-","중개거래","경기 성남시 중원구","-"
"135","경기도 성남시 중원구 중앙동","578","0578","0000","중앙동힐스테이트1차","59.9800","202604","05","95,000","-","2","개인","개인","2012","시민로66번길 21","-","중개거래","경기 성남시 중원구","-"
"136","경기도 성남시 중원구 금광동","2500","2500","0000","래미안금광","126.5700","202604","05","78,500","-","21","개인","개인","2006","황송로 77","-","중개거래","경기 성남시 중원구","-"
"137","경기도 성남시 중원구 금광동","3950","3950","0000","삼익금광1차","34.0500","202604","05","32,500","-","6","개인","개인","1991","자혜로16번길 9","-","중개거래","경기 성남시 중원구","-"
"138","경기도 성남시 중원구 금광동","1020","1020","0000","e편한세상금빛그랑메종5단지","59.9800","202604","05","100,500","-","8","개인","개인","2023","금광로 72","-","중개거래","경기 성남시 중원구","-"
"139","경기도 성남시 중원구 성남동","3121","3121","0000","현대","62.6900","202604","05","55,000","-","5","개인","개인","1992","둔촌대로 193","-","중개거래","경기 성남시 중원구","-"
"140","경기도 성남시 중원구 여수동","602","0602","0000","산들마을2단지","51.9300","202604","04","86,800","-","3","개인","개인","2015","여수울로 51","-","중개거래","경기 성남시 분당구, 경기 성남시 중원구","-"
"141","경기도 성남시 중원구 금광동","2500","2500","0000","래미안금광","99.9400","202604","04","79,000","-","6","개인","개인","2006","황송로 77","-","중개거래","경기 성남시 중원구","-"
"142","경기도 성남시 중원구 여수동","602","0602","0000","산들마을2단지","51.5300","202604","04","86,000","-","15","개인","개인","2015","여수울로 51","-","중개거래","경기 성남시 중원구","-"
"143","경기도 성남시 중원구 상대원동","산19-4","0019","0004","산호","74.7900","202604","03","31,700","-","4","개인","개인","1992","순환로198번길 14","-","중개거래","경기 성남시 중원구","-"
"144","경기도 성남시 중원구 하대원동","546","0546","0000","엘리프하이디움2단지","54.4807","202604","03","71,700","-","10","개인","개인","2025","둔촌대로217번길 12","-","중개거래","경기 성남시 중원구","-"
"145","경기도 성남시 중원구 여수동","600","0600","0000","센트럴타운(3단지)","84.9700","202604","03","132,500","-","12","개인","개인","2012","성남대로 1000","-","중개거래","경기 성남시 분당구, 경기 성남시 중원구","-"
"146","경기도 성남시 중원구 금광동","1001","1001","0000","e편한세상금빛그랑메종1단지","59.9800","202604","03","123,000","-","19","개인","개인","2023","금광로 11","-","중개거래","경기 성남시 중원구","-"
"147","경기도 성남시 중원구 금광동","1001","1001","0000","e편한세상금빛그랑메종1단지","59.9800","202604","03","119,500","-","2","개인","개인","2023","금광로 11","-","중개거래","경기 성남시 중원구","-"
"148","경기도 성남시 중원구 상대원동","279-1","0279","0001","선경2차","49.9800","202604","03","55,500","-","5","개인","개인","1994","금상로 134","-","중개거래","경기 성남시 중원구","-"
"149","경기도 성남시 중원구 하대원동","111-7","0111","0007","제일","62.8800","202604","03","44,500","-","6","개인","개인","1984","둔촌대로190번길 2","-","중개거래","경기 성남시 중원구","-"
"150","경기도 성남시 중원구 금광동","2450-1","2450","0001","황송마을","49.9800","202604","02","51,000","-","4","개인","개인","1993","황송로 6","-","중개거래","경기 성남시 중원구","-"
"151","경기도 성남시 중원구 중앙동","3001","3001","0000","신흥역하늘채랜더스원1단지","59.8800","202604","02","127,000","-","15","개인","개인","2022","광명로 176","-","중개거래","경기 성남시 중원구","-"
"152","경기도 성남시 중원구 성남동","3121","3121","0000","현대","42.6200","202604","02","41,000","-","5","개인","개인","1992","둔촌대로 193","-","중개거래","경기 성남시 중원구","-"
"153","경기도 성남시 중원구 상대원동","279-1","0279","0001","선경2차","49.9800","202604","02","50,000","-","8","개인","개인","1994","금상로 134","-","중개거래","경기 성남시 중원구, 경기 하남시","-"
"154","경기도 성남시 중원구 상대원동","279-1","0279","0001","선경2차","49.9800","202604","02","50,000","-","10","개인","개인","1994","금상로 134","-","중개거래","경기 성남시 중원구","-"
"155","경기도 성남시 중원구 상대원동","174","0174","0000","산성","84.9600","202604","02","47,000","-","5","개인","개인","1997","사기막골로150번길 10","-","중개거래","서울 송파구","-"
"156","경기도 성남시 중원구 금광동","1001","1001","0000","e편한세상금빛그랑메종1단지","74.6200","202604","02","127,500","-","11","개인","개인","2023","금광로 11","-","중개거래","경기 성남시 중원구","-"
"157","경기도 성남시 중원구 금광동","1008","1008","0000","e편한세상금빛그랑메종3단지","59.9000","202604","01","103,000","-","7","개인","개인","2023","금광로 40","-","중개거래","경기 성남시 중원구","-"
"158","경기도 성남시 중원구 하대원동","190","0190","0000","현대","84.9750","202604","01","66,000","-","3","개인","개인","1995","시민로28번길 6","-","중개거래","경기 성남시 중원구","-"
"159","경기도 성남시 중원구 금광동","3950","3950","0000","삼익금광1차","44.0100","202604","01","43,500","-","10","개인","개인","1991","자혜로16번길 9","-","중개거래","경기 성남시 중원구","-"
"160","경기도 성남시 중원구 금광동","2600","2600","0000","한양수자인성남마크뷰","59.8886","202603","31","84,000","-","12","개인","개인","2021","광명로 411","-","중개거래","경기 성남시 중원구","-"
"161","경기도 성남시 중원구 금광동","92","0092","0000","단남","59.9160","202603","31","56,500","-","6","개인","개인","2000","희망로 412","-","중개거래","경기 성남시 중원구","-"
"162","경기도 성남시 중원구 금광동","1016","1016","0000","e편한세상금빛그랑메종4단지","59.9800","202603","31","111,000","-","23","개인","개인","2023","금광로 71","-","중개거래","경기 성남시 중원구","-"
"163","경기도 성남시 중원구 여수동","601","0601","0000","연꽃마을(4단지)","120.9700","202603","30","112,000","-","1","개인","개인","2012","여수울로 50","-","중개거래","서울 강동구","-"
"164","경기도 성남시 중원구 금광동","1020","1020","0000","e편한세상금빛그랑메종5단지","84.5600","202603","30","116,750","-","20","개인","개인","2023","금광로 72","-","중개거래","경기 성남시 중원구","-"
"165","경기도 성남시 중원구 상대원동","279-1","0279","0001","선경2차","49.9800","202603","30","28,500","117","7","개인","개인","1994","금상로 134","-","직거래","-","26.04.06"
"166","경기도 성남시 중원구 금광동","3950","3950","0000","삼익금광1차","34.0500","202603","30","29,500","-","2","개인","개인","1991","자혜로16번길 9","-","중개거래","경기 성남시 중원구, 서울 강남구","-"
"167","경기도 성남시 중원구 금광동","1008","1008","0000","e편한세상금빛그랑메종3단지","59.9500","202603","29","98,000","-","6","개인","개인","2023","금광로 40","-","중개거래","경기 성남시 중원구, 서울 강동구","-"
"168","경기도 성남시 중원구 금광동","3950","3950","0000","삼익금광1차","34.0500","202603","29","30,900","-","10","개인","개인","1991","자혜로16번길 9","-","중개거래","경기 성남시 중원구","-"
"169","경기도 성남시 중원구 하대원동","249","0249","0000","아튼빌","59.9100","202603","28","69,800","-","11","개인","개인","2003","둔촌대로 300","-","중개거래","경기 성남시 중원구","-"
"170","경기도 성남시 중원구 여수동","602","0602","0000","산들마을2단지","51.9300","202603","28","88,000","-","15","개인","개인","2015","여수울로 51","-","중개거래","경기 성남시 중원구","-"
"171","경기도 성남시 중원구 은행동","550","0550","0000","은행주공","66.5600","202603","28","78,000","-","13","개인","개인","1987","산성대로552번길 15","-","중개거래","경기 성남시 중원구","-"
"172","경기도 성남시 중원구 금광동","1001","1001","0000","e편한세상금빛그랑메종1단지","74.8800","202603","28","127,900","-","12","개인","개인","2023","금광로 11","-","중개거래","경기 성남시 중원구","-"
"173","경기도 성남시 중원구 상대원동","279-1","0279","0001","선경2차","49.9800","202603","28","49,300","-","11","개인","개인","1994","금상로 134","-","중개거래","경기 성남시 중원구","-"
"174","경기도 성남시 중원구 성남동","2508","2508","0000","보미리전빌3","34.1000","202603","28","15,530","-","9","개인","개인","2003","광명로 114","-","중개거래","경기 성남시 중원구","-"
"175","경기도 성남시 중원구 성남동","2508","2508","0000","보미리전빌3","34.1000","202603","28","15,800","-","11","개인","개인","2003","광명로 114","-","중개거래","경기 성남시 중원구","26.03.30"
"176","경기도 성남시 중원구 금광동","1016","1016","0000","e편한세상금빛그랑메종4단지","59.9500","202603","27","110,000","-","6","개인","개인","2023","금광로 71","-","중개거래","경기 성남시 중원구","-"
"177","경기도 성남시 중원구 여수동","602","0602","0000","산들마을2단지","51.9300","202603","27","88,000","-","14","개인","개인","2015","여수울로 51","-","중개거래","경기 성남시 중원구","-"
"178","경기도 성남시 중원구 상대원동","279-1","0279","0001","선경2차","49.9800","202603","27","49,000","-","7","개인","개인","1994","금상로 134","-","중개거래","경기 성남시 중원구","-"
"179","경기도 성남시 중원구 상대원동","산19-4","0019","0004","산호","74.7900","202603","27","33,000","-","6","개인","개인","1992","순환로198번길 14","-","중개거래","경기 성남시 중원구","-"
"180","경기도 성남시 중원구 중앙동","577","0577","0000","중앙동힐스테이트2차","120.9700","202603","27","116,000","-","5","개인","개인","2014","시민로 66","-","중개거래","경기 성남시 중원구","-"
"181","경기도 성남시 중원구 하대원동","539","0539","0000","성남자이","84.9900","202603","26","77,500","-","1","개인","개인","2007","둔촌대로 363","-","중개거래","경기 성남시 중원구","-"
"182","경기도 성남시 중원구 성남동","3121","3121","0000","현대","84.2370","202603","26","68,000","-","9","개인","개인","1992","둔촌대로 193","-","중개거래","경기 성남시 중원구","-"
"183","경기도 성남시 중원구 은행동","550","0550","0000","은행주공","61.5200","202603","26","75,000","-","5","개인","개인","1987","산성대로552번길 15","-","중개거래","경기 성남시 중원구","-"
"184","경기도 성남시 중원구 은행동","1932-6","1932","0006","현대","84.6300","202603","26","45,000","113","3","개인","개인","1995","자혜로17번길 16","-","직거래","-","26.03.26"
"185","경기도 성남시 중원구 은행동","550","0550","0000","은행주공","83.7700","202603","26","85,000","109","9","개인","개인","1987","산성대로552번길 15","-","중개거래","경기 성남시 중원구","26.04.20"
"186","경기도 성남시 중원구 여수동","601","0601","0000","연꽃마을(4단지)","101.9900","202603","26","140,000","-","6","개인","개인","2012","여수울로 50","-","중개거래","경기 성남시 중원구","-"
"187","경기도 성남시 중원구 금광동","2500","2500","0000","래미안금광","59.9000","202603","26","68,000","-","4","개인","개인","2006","황송로 77","-","중개거래","경기 성남시 중원구","-"
"188","경기도 성남시 중원구 중앙동","577","0577","0000","중앙동힐스테이트2차","84.9800","202603","25","102,000","-","4","개인","개인","2014","시민로 66","-","중개거래","경기 성남시 중원구","-"
"189","경기도 성남시 중원구 은행동","550","0550","0000","은행주공","75.2400","202603","25","78,500","-","8","개인","개인","1987","산성대로552번길 15","-","중개거래","경기 성남시 중원구","-"
"190","경기도 성남시 중원구 중앙동","577","0577","0000","중앙동힐스테이트2차","59.9800","202603","25","101,000","-","14","개인","개인","2014","시민로 66","-","중개거래","경기 성남시 중원구","-"
"191","경기도 성남시 중원구 중앙동","578","0578","0000","중앙동힐스테이트1차","84.9800","202603","25","110,000","-","15","개인","개인","2012","시민로66번길 21","-","중개거래","경기 성남시 중원구","-"
"192","경기도 성남시 중원구 은행동","550","0550","0000","은행주공","54.9000","202603","24","69,950","-","5","개인","개인","1987","산성대로552번길 15","-","중개거래","경기 성남시 중원구","-"
"193","경기도 성남시 중원구 금광동","2600","2600","0000","한양수자인성남마크뷰","50.3668","202603","24","75,500","-","10","개인","개인","2021","광명로 411","-","중개거래","경기 성남시 중원구","-"
"194","경기도 성남시 중원구 하대원동","190","0190","0000","현대","84.9750","202603","24","67,800","-","5","개인","개인","1995","시민로28번길 6","-","중개거래","경기 성남시 중원구","-"
