"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 중원구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세금(만원)","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"125","경기도 성남시 중원구 상대원동","2***","8m미만","43.00","전세","202604","15","8,000","0","1994","박석로85번길","-","-","-","","","단독다가구"
"126","경기도 성남시 중원구 성남동","2***","8m미만","30.00","월세","202604","15","200","25","1992","광명로142번길","202604~202804","신규","-","","","단독다가구"
"127","경기도 성남시 중원구 성남동","2***","8m미만","53.88","전세","202604","15","19,000","0","1987","원터로75번길","202606~202806","신규","-","","","단독다가구"
"128","경기도 성남시 중원구 성남동","4***","8m미만","50.00","전세","202604","15","16,000","0","2004","성남대로1139번길","202605~202805","신규","-","","","단독다가구"
"129","경기도 성남시 중원구 은행동","6**","8m미만","33.00","월세","202604","15","9,000","10","1989","산성대로562번길","202605~202805","신규","-","","","단독다가구"
"130","경기도 성남시 중원구 금광동","1***","25m미만","35.00","전세","202604","15","16,000","0","1989","광명로334번길","202605~202805","신규","-","","","단독다가구"
"131","경기도 성남시 중원구 하대원동","1**","8m미만","33.05","월세","202604","15","3,000","60","1990","둔촌대로263번길","202605~202805","신규","-","","","단독다가구"
"132","경기도 성남시 중원구 성남동","2***","8m미만","16.50","월세","202604","14","300","35","1990","광명로116번길","202605~202805","신규","-","","","단독다가구"
"133","경기도 성남시 중원구 은행동","9**","8m미만","34.20","월세","202604","14","3,000","50","1988","은이로5번길","202605~202805","신규","-","","","단독다가구"
"134","경기도 성남시 중원구 여수동","3**","12m미만","96.66","월세","202604","14","15,000","150","2011","성남대로997번길","202606~202806","신규","-","","","단독다가구"
"135","경기도 성남시 중원구 여수동","2**","25m미만","50.00","월세","202604","14","10,000","59","2011","성남대로997번길","202606~202806","신규","-","","","단독다가구"
"136","경기도 성남시 중원구 여수동","3**","12m미만","20.00","월세","202604","14","1,000","50","2011","성남대로997번길","202604~202804","신규","-","","","단독다가구"
"137","경기도 성남시 중원구 성남동","3***","8m미만","35.00","월세","202604","14","9,000","35","1998","제일로63번길","202606~202806","신규","-","","","단독다가구"
"138","경기도 성남시 중원구 상대원동","2***","8m미만","40.00","전세","202604","14","9,000","0","1990","박석로97번길","202604~202804","갱신","-","8,000","0","단독다가구"
"139","경기도 성남시 중원구 금광동","3***","8m미만","54.00","월세","202604","14","5,000","75","1997","금빛로61번길","202605~202805","신규","-","","","단독다가구"
"140","경기도 성남시 중원구 금광동","3***","8m미만","51.85","월세","202604","14","10,000","40","2006","산성대로460번길","202605~202805","신규","-","","","단독다가구"
"141","경기도 성남시 중원구 은행동","9**","8m미만","34.20","월세","202604","14","3,000","50","","은이로5번길","202605~202805","신규","-","","","단독다가구"
"142","경기도 성남시 중원구 은행동","9**","8m미만","68.40","월세","202604","14","5,000","90","1988","은이로5번길","202605~202805","신규","-","","","단독다가구"
"143","경기도 성남시 중원구 상대원동","8**","8m미만","17.00","월세","202604","14","300","25","1991","박석로94번길","202604~202704","신규","-","","","단독다가구"
"144","경기도 성남시 중원구 성남동","2***","8m미만","23.00","월세","202604","14","500","35","1986","광명로134번길","202604~202704","신규","-","","","단독다가구"
"145","경기도 성남시 중원구 은행동","2***","8m미만","45.82","전세","202604","13","10,000","0","1992","은행로81번길","202605~202805","신규","-","","","단독다가구"
"146","경기도 성남시 중원구 상대원동","1***","12m미만","57.52","월세","202604","13","1,000","70","1997","둔촌대로401번길","202607~202807","신규","-","","","단독다가구"
"147","경기도 성남시 중원구 상대원동","2***","8m미만","44.35","전세","202604","13","9,400","0","1988","희망로344번길","202606~202805","신규","-","","","단독다가구"
"148","경기도 성남시 중원구 상대원동","2***","8m미만","40.48","전세","202604","13","13,000","0","1989","희망로344번길","202605~202805","갱신","-","11,000","0","단독다가구"
"149","경기도 성남시 중원구 상대원동","1***","8m미만","35.28","전세","202604","13","9,000","0","1987","박석로","202604~202804","신규","-","","","단독다가구"
"150","경기도 성남시 중원구 상대원동","1***","8m미만","38.28","월세","202604","13","2,000","45","1987","박석로","202604~202804","신규","-","","","단독다가구"
"151","경기도 성남시 중원구 상대원동","2***","12m미만","41.58","월세","202604","13","1,000","50","1985","박석로79번길","202604~202804","신규","-","","","단독다가구"
"152","경기도 성남시 중원구 여수동","5**","12m미만","97.96","전세","202604","13","45,000","0","2012","여수울로29번길","202604~202804","갱신","-","42,000","0","단독다가구"
"153","경기도 성남시 중원구 중앙동","2***","8m미만","40.00","월세","202604","13","1,000","40","","광명로","202604~202804","신규","-","","","단독다가구"
"154","경기도 성남시 중원구 금광동","2***","8m미만","39.69","월세","202604","13","3,000","40","1991","금빛로100번길","202606~202806","신규","-","","","단독다가구"
"155","경기도 성남시 중원구 금광동","4***","8m미만","57.07","월세","202604","13","3,000","80","1995","산성대로452번길","202605~202805","신규","-","","","단독다가구"
"156","경기도 성남시 중원구 하대원동","1**","8m미만","21.00","월세","202604","13","500","40","1987","마지로155번길","202605~202805","신규","-","","","단독다가구"
"157","경기도 성남시 중원구 성남동","3***","8m미만","14.00","월세","202604","13","1,000","65","2023","둔촌대로","202605~202805","신규","-","","","단독다가구"
"158","경기도 성남시 중원구 은행동","6**","8m미만","61.41","월세","202604","13","3,000","70","1988","산성대로572번길","202605~202805","신규","-","","","단독다가구"
"159","경기도 성남시 중원구 상대원동","2***","8m미만","17.00","월세","202604","13","500","35","1985","박석로85번길","202604~202804","신규","-","","","단독다가구"
"160","경기도 성남시 중원구 상대원동","1***","12m미만","36.40","전세","202604","13","6,000","0","1991","희망로326번길","202605~202805","신규","-","","","단독다가구"
"161","경기도 성남시 중원구 성남동","2***","8m미만","44.00","월세","202604","12","1,000","60","1991","원터로93번길","202604~202804","갱신","-","1,000","50","단독다가구"
"162","경기도 성남시 중원구 금광동","2***","8m미만","30.00","월세","202604","11","1,000","50","1988","금빛로48번길","202604~202804","신규","-","","","단독다가구"
"163","경기도 성남시 중원구 상대원동","2***","8m미만","44.78","전세","202604","11","15,000","0","1989","금상로18번길","202605~202805","신규","-","","","단독다가구"
"164","경기도 성남시 중원구 금광동","1**","12m미만","210.27","월세","202604","11","500","45","1989","금상로67번길","202605~202805","신규","-","","","단독다가구"
"165","경기도 성남시 중원구 여수동","4**","25m미만","26.00","전세","202604","11","10,000","0","2012","여수울로15번길","202606~202806","신규","-","","","단독다가구"
"166","경기도 성남시 중원구 도촌동","6**","12m미만","99.87","월세","202604","11","30,000","50","2008","도촌로26번길","202605~202805","신규","-","","","단독다가구"
"167","경기도 성남시 중원구 중앙동","1***","8m미만","39.79","월세","202604","11","1,000","50","1989","광명로264번길","202604~202804","신규","-","","","단독다가구"
"168","경기도 성남시 중원구 성남동","3***","8m미만","20.00","월세","202604","11","1,000","50","2011","제일로53번길","202604~202804","신규","-","","","단독다가구"
"169","경기도 성남시 중원구 성남동","2***","12m미만","16.00","월세","202604","11","300","28","1987","광명로100번길","202604~202704","신규","-","","","단독다가구"
"170","경기도 성남시 중원구 상대원동","2***","8m미만","40.60","월세","202604","11","1,000","45","1988","박석로73번길","202604~202804","신규","-","","","단독다가구"
"171","경기도 성남시 중원구 중앙동","2***","12m미만","43.54","월세","202604","11","4,000","50","1981","광명로242번길","202605~202805","신규","-","","","단독다가구"
"172","경기도 성남시 중원구 상대원동","9**","8m미만","49.98","월세","202604","11","1,500","50","1985","사기막골로31번길","202605~202805","신규","-","","","단독다가구"
"173","경기도 성남시 중원구 상대원동","2***","8m미만","43.68","전세","202604","11","15,000","0","1990","금상로58번길","202606~202806","갱신","사용","15,000","0","단독다가구"
"174","경기도 성남시 중원구 여수동","5**","25m미만","88.09","전세","202604","10","40,000","0","2012","여수울로29번길","202606~202806","신규","-","","","단독다가구"
"175","경기도 성남시 중원구 하대원동","1**","8m미만","40.00","월세","202604","10","1,000","60","1997","원터로18번길","202604~202804","신규","-","","","단독다가구"
"176","경기도 성남시 중원구 도촌동","6**","12m미만","30.00","월세","202604","10","1,000","70","2011","도촌로31번길","202604~202804","신규","-","","","단독다가구"
"177","경기도 성남시 중원구 하대원동","1**","8m미만","40.00","월세","202604","10","1,000","42","1997","원터로18번길","202604~202804","신규","-","","","단독다가구"
"178","경기도 성남시 중원구 성남동","3***","8m미만","45.00","월세","202604","10","1,500","65","1996","제일로43번길","202605~202805","신규","-","","","단독다가구"
"179","경기도 성남시 중원구 상대원동","1***","12m미만","25.00","전세","202604","10","3,000","0","1988","둔촌대로401번길","202604~202704","신규","-","","","단독다가구"
"180","경기도 성남시 중원구 금광동","2***","8m미만","42.43","월세","202604","10","500","25","1992","금빛로100번길","202604~202804","신규","-","","","단독다가구"
"181","경기도 성남시 중원구 상대원동","1***","12m미만","30.00","월세","202604","10","500","45","1990","둔촌대로401번길","202604~202804","신규","-","","","단독다가구"
"182","경기도 성남시 중원구 중앙동","2***","8m미만","141.83","월세","202604","10","200","25","1990","공원로306번길","202604~202804","신규","-","","","단독다가구"
"183","경기도 성남시 중원구 상대원동","2**","8m미만","51.89","월세","202604","09","1,000","60","1990","금상로118번길","202604~202804","신규","-","","","단독다가구"
"184","경기도 성남시 중원구 상대원동","1***","8m미만","59.97","월세","202604","09","2,000","65","1998","박석로33번길","202605~202805","신규","-","","","단독다가구"
"185","경기도 성남시 중원구 상대원동","8**","8m미만","40.00","전세","202604","09","5,000","0","1994","박석로80번길","202604~202804","신규","-","","","단독다가구"
"186","경기도 성남시 중원구 상대원동","2***","12m미만","39.66","월세","202604","09","500","33","1991","희망로344번길","202604~202804","신규","-","","","단독다가구"
"187","경기도 성남시 중원구 금광동","3***","8m미만","57.36","전세","202604","09","20,000","0","1990","산성대로454번길","202606~202806","신규","-","","","단독다가구"
"188","경기도 성남시 중원구 성남동","2***","8m미만","52.60","전세","202604","08","13,000","0","1980","광명로142번길","202605~202805","신규","-","","","단독다가구"
"189","경기도 성남시 중원구 하대원동","1**","25m미만","23.10","월세","202604","08","3,000","43","2001","마지로","202604~202804","갱신","사용","3,000","40","단독다가구"
"190","경기도 성남시 중원구 금광동","4***","8m미만","55.08","전세","202604","08","20,000","0","1986","산성대로470번길","202605~202805","신규","-","","","단독다가구"
"191","경기도 성남시 중원구 상대원동","1***","12m미만","30.00","전세","202604","08","3,000","0","1988","박석로41번길","202604~202804","신규","-","","","단독다가구"
"192","경기도 성남시 중원구 상대원동","2***","8m미만","38.80","전세","202604","08","11,000","0","1991","박석로93번길","202605~202805","신규","-","","","단독다가구"
"193","경기도 성남시 중원구 상대원동","1***","8m미만","35.46","월세","202604","08","1,000","45","1991","둔촌대로389번길","202604~202804","신규","-","","","단독다가구"
"194","경기도 성남시 중원구 상대원동","2***","8m미만","30.00","월세","202604","08","1,000","40","1992","금상로30번길","202605~202805","신규","-","","","단독다가구"
"195","경기도 성남시 중원구 금광동","2***","8m미만","202.92","전세","202604","08","24,000","0","1988","금빛로48번길","202606~202806","신규","-","","","단독다가구"
"196","경기도 성남시 중원구 하대원동","1**","8m미만","47.88","월세","202604","08","4,000","34","1987","둔촌대로275번길","202606~202806","신규","-","","","단독다가구"
"197","경기도 성남시 중원구 성남동","3***","8m미만","19.80","월세","202604","08","500","35","1990","둔촌대로101번길","202604~202804","신규","-","","","단독다가구"
"198","경기도 성남시 중원구 성남동","3***","8m미만","25.00","월세","202604","08","2,000","40","2001","제일로53번길","202604~202804","신규","-","","","단독다가구"
"199","경기도 성남시 중원구 성남동","4***","8m미만","40.00","월세","202604","08","1,000","55","1997","둔촌대로151번길","202604~202804","갱신","-","1,000","50","단독다가구"
"200","경기도 성남시 중원구 금광동","3***","25m미만","52.69","전세","202604","07","20,000","0","1987","금빛로69번길","202607~202807","신규","-","","","단독다가구"
"201","경기도 성남시 중원구 하대원동","1**","8m미만","22.00","월세","202604","07","500","35","1989","시민로9번길","202605~202805","신규","-","","","단독다가구"
"202","경기도 성남시 중원구 상대원동","2***","25m미만","22.64","월세","202604","07","1,000","53","1988","희망로","202604~202804","신규","-","","","단독다가구"
"203","경기도 성남시 중원구 상대원동","1***","8m미만","40.85","전세","202604","07","4,000","0","1992","둔촌대로389번길","202605~202805","신규","-","","","단독다가구"
"204","경기도 성남시 중원구 상대원동","1***","8m미만","35.00","월세","202604","07","500","33","1993","박석로5번길","202605~202805","신규","-","","","단독다가구"
"205","경기도 성남시 중원구 상대원동","2***","25m미만","22.64","월세","202604","07","1,000","53","1988","희망로","202604~202804","신규","-","","","단독다가구"
"206","경기도 성남시 중원구 상대원동","2***","12m미만","48.40","월세","202604","07","1,000","50","1992","박석로71번길","202604~202804","신규","-","","","단독다가구"
"207","경기도 성남시 중원구 금광동","1**","12m미만","163.80","월세","202604","07","1,000","35","1982","희망로406번길","202604~202804","신규","-","","","단독다가구"
"208","경기도 성남시 중원구 상대원동","2***","8m미만","23.90","월세","202604","06","200","10","1989","박석로85번길","202604~202804","신규","-","","","단독다가구"
"209","경기도 성남시 중원구 중앙동","2***","8m미만","49.36","월세","202604","06","5,600","30","1984","광명로256번길","202604~202804","갱신","사용","5,600","20","단독다가구"
"210","경기도 성남시 중원구 은행동","4**","8m미만","56.10","월세","202604","06","3,000","70","2007","산성대로","202605~202805","신규","-","","","단독다가구"
"211","경기도 성남시 중원구 은행동","1***","8m미만","29.00","월세","202604","06","500","28","1989","은행로3번길","202604~202804","신규","-","","","단독다가구"
"212","경기도 성남시 중원구 금광동","4***","8m미만","42.90","전세","202604","06","14,000","0","1986","산성대로390번길","202607~202807","신규","-","","","단독다가구"
"213","경기도 성남시 중원구 금광동","4***","8m미만","32.70","전세","202604","06","14,000","0","1988","산성대로468번길","202605~202805","신규","-","","","단독다가구"
"214","경기도 성남시 중원구 금광동","4***","8m미만","65.38","전세","202604","06","25,000","0","2017","산성대로442번길","202604~202804","갱신","-","20,000","0","단독다가구"
"215","경기도 성남시 중원구 성남동","3***","8m미만","67.05","전세","202604","06","25,000","0","1986","둔촌대로101번길","202605~202805","신규","-","","","단독다가구"
"216","경기도 성남시 중원구 상대원동","2***","8m미만","39.06","전세","202604","06","12,000","0","1991","희망로392번길","202604~202804","신규","-","","","단독다가구"
"217","경기도 성남시 중원구 상대원동","1***","8m미만","23.12","월세","202604","06","500","40","1988","박석로","202604~202804","신규","-","","","단독다가구"
"218","경기도 성남시 중원구 상대원동","2***","8m미만","45.76","전세","202604","04","8,000","0","1988","박석로85번길","202605~202805","신규","-","","","단독다가구"
"219","경기도 성남시 중원구 금광동","3***","8m미만","35.00","월세","202604","04","5,000","35","1991","자혜로48번길","202605~202805","신규","-","","","단독다가구"
"220","경기도 성남시 중원구 하대원동","1**","8m미만","55.23","전세","202604","04","16,000","0","1988","시민로11번길","202605~202805","신규","-","","","단독다가구"
"221","경기도 성남시 중원구 도촌동","5**","12m미만","60.00","전세","202604","04","19,000","0","2008","도촌로7번길","202605~202805","신규","-","","","단독다가구"
"222","경기도 성남시 중원구 성남동","4***","8m미만","37.17","월세","202604","04","1,000","60","1999","둔촌대로151번길","202604~202804","신규","-","","","단독다가구"
"223","경기도 성남시 중원구 은행동","9**","8m미만","36.60","월세","202604","04","1,000","45","1990","은이로64번길","202605~202805","신규","-","","","단독다가구"
"224","경기도 성남시 중원구 여수동","6**","12m미만","182.89","전세","202604","04","62,000","0","2018","연꽃로20번길","202606~202806","신규","-","","","단독다가구"
"225","경기도 성남시 중원구 금광동","3***","8m미만","30.00","월세","202604","04","200","35","","광명로335번길","202604~202804","갱신","-","500","30","단독다가구"
"226","경기도 성남시 중원구 성남동","4***","8m미만","20.00","월세","202604","04","1,000","45","2002","성남대로1147번길","202604~202804","신규","-","","","단독다가구"
"227","경기도 성남시 중원구 성남동","2***","8m미만","35.00","월세","202604","04","1,000","70","1991","원터로99번길","202604~202804","신규","-","","","단독다가구"
"228","경기도 성남시 중원구 상대원동","1***","8m미만","44.00","전세","202604","04","8,000","0","1994","박석로42번길","202605~202805","갱신","-","8,000","0","단독다가구"
"229","경기도 성남시 중원구 금광동","4***","8m미만","44.49","월세","202604","04","11,000","45","1985","산성대로450번길","202604~202804","신규","-","","","단독다가구"
"230","경기도 성남시 중원구 금광동","1***","25m미만","50.00","월세","202604","04","12,000","40","1992","금빛로47번길","202605~202805","신규","-","","","단독다가구"
"231","경기도 성남시 중원구 금광동","3***","8m미만","34.00","전세","202604","04","3,000","0","1986","자혜로16번길","202604~202804","신규","-","","","단독다가구"
"232","경기도 성남시 중원구 상대원동","7**","8m미만","37.45","월세","202604","04","1,000","45","1993","금상로86번길","202606~202806","신규","-","","","단독다가구"
"233","경기도 성남시 중원구 상대원동","1***","8m미만","45.31","월세","202604","04","500","30","1989","박석로71번길","202605~202805","신규","-","","","단독다가구"
