"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 오피스텔(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 분당구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","매수","매도","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"1080","경기도 성남시 분당구 정자동","17-2","0017","0002","백궁 동양파라곤","37.0600","202507","19","36,000","20","개인","개인","2004","느티로 22","-","중개거래","경기 성남시 분당구"
"1081","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","40.0000","202507","19","23,800","19","개인","개인","2004","서현로 170","-","중개거래","경기 성남시 분당구"
"1082","경기도 성남시 분당구 정자동","27","0027","0000","정자 I′PARK","94.8000","202507","18","109,000","25","개인","개인","2002","백현로 100","-","중개거래","경기 성남시 분당구"
"1083","경기도 성남시 분당구 수내동","23-1","0023","0001","로얄팰리스 하우스빌","55.2700","202507","18","60,000","23","개인","개인","2004","백현로 105","-","중개거래","경기 성남시 분당구"
"1084","경기도 성남시 분당구 수내동","11-1","0011","0001","청구블루빌","37.4000","202507","18","16,300","3","개인","개인","2000","황새울로 224","-","중개거래","경기 성남시 분당구"
"1085","경기도 성남시 분당구 정자동","7","0007","0000","분당두산위브파빌리온","37.6800","202507","18","35,250","8","개인","개인","2005","성남대로 393","-","중개거래","경기 성남시 분당구"
"1086","경기도 성남시 분당구 정자동","7","0007","0000","분당두산위브파빌리온","95.5200","202507","18","113,000","6","개인","개인","2005","성남대로 393","-","중개거래","경기 성남시 분당구"
"1087","경기도 성남시 분당구 정자동","168-1","0168","0001","대림아크로텔","37.5750","202507","18","25,000","9","개인","개인","2004","성남대로 295","-","중개거래","경기 성남시 분당구"
"1088","경기도 성남시 분당구 정자동","27","0027","0000","정자 I′PARK","146.7900","202507","18","147,000","28","개인","개인","2002","백현로 100","20250812","중개거래","경기 성남시 분당구"
"1089","경기도 성남시 분당구 정자동","27","0027","0000","정자 I′PARK","146.7900","202507","18","147,000","28","개인","개인","2002","백현로 100","-","중개거래","경기 성남시 분당구"
"1090","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","25.2900","202507","18","22,000","11","개인","개인","2015","정자일로 135","-","중개거래","경기 성남시 분당구"
"1091","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","25.4100","202507","17","21,900","20","개인","법인","2015"," ","-","중개거래","경기 성남시 분당구"
"1092","경기도 성남시 분당구 정자동","27","0027","0000","정자 I′PARK","94.8000","202507","16","102,500","26","개인","개인","2002","백현로 100","-","중개거래","경기 성남시 분당구"
"1093","경기도 성남시 분당구 야탑동","367-5","0367","0005","노블리치1오피스텔","39.0500","202507","16","19,000","4","개인","법인","2003","성남대로916번길 20","-","중개거래","경기 성남시 분당구"
"1094","경기도 성남시 분당구 야탑동","360-1","0360","0001","시그마 3","40.7900","202507","16","25,300","15","개인","개인","2003","장미로 78","-","직거래","-"
"1095","경기도 성남시 분당구 삼평동","684","0684","0000","M TOWER","18.4000","202507","16","18,400","7","개인","개인","2012","판교역로241번길 22","-","중개거래","경기 성남시 분당구"
"1096","경기도 성남시 분당구 금곡동","165","0165","0000","천사의도시Ⅱ오피스텔","36.8700","202507","16","18,200","3","개인","법인","2004","돌마로 51","20250807","중개거래","경기 성남시 분당구"
"1097","경기도 성남시 분당구 구미동","18","0018","0000","시그마2 오피스텔","74.5200","202507","16","41,000","6","개인","개인","1999","탄천상로 164","-","중개거래","경기 성남시 분당구"
"1098","경기도 성남시 분당구 금곡동","147","0147","0000","현대아리온 오피스텔","30.8100","202507","15","18,600","5","개인","개인","2003","성남대로172번길 12","-","중개거래","경기 성남시 분당구"
"1099","경기도 성남시 분당구 수내동","16-7","0016","0007","한솔인피니티오피스텔","34.2800","202507","15","17,000","3","개인","개인","2004","황새울로200번길 22","-","중개거래","경기 성남시 분당구"
"1100","경기도 성남시 분당구 야탑동","360-1","0360","0001","시그마 3","28.6500","202507","15","16,900","16","개인","개인","2003","장미로 78","-","중개거래","경기 성남시 분당구"
"1101","경기도 성남시 분당구 금곡동","172","0172","0000","씨티밸리","35.4000","202507","15","19,900","8","개인","개인","2003","성남대로171번길 17","-","중개거래","경기 성남시 분당구"
"1102","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","35.0000","202507","15","20,000","13","개인","개인","2004","서현로 170","-","중개거래","경기 성남시 분당구"
"1103","경기도 성남시 분당구 정자동","27","0027","0000","정자 I′PARK","94.8000","202507","15","98,000","26","개인","개인","2002","백현로 100","-","중개거래","경기 성남시 분당구"
"1104","경기도 성남시 분당구 백현동","529","0529","0000","판교역 SK HUB","35.3800","202507","15","40,000","6","개인","개인","2014","판교역로 109","-","중개거래","경기 성남시 분당구"
"1105","경기도 성남시 분당구 수내동","10-1","0010","0001","분당 트라팰리스","53.4200","202507","14","36,500","9","개인","개인","2004","황새울로 234","-","중개거래","경기 성남시 분당구"
"1106","경기도 성남시 분당구 수내동","6-2","0006","0002","분당 수내동 그라테아","36.1000","202507","12","17,600","11","개인","개인","2004","황새울로258번길 23","-","중개거래","경기 성남시 분당구"
"1107","경기도 성남시 분당구 정자동","166-3","0166","0003","정자역 엠코헤리츠 4단지","29.7300","202507","11","24,100","10","개인","개인","2014","정자일로 132","-","중개거래","경기 성남시 분당구"
"1108","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","40.0000","202507","11","24,900","12","법인","개인","2004","서현로 170","-","중개거래","경기 성남시 분당구"
"1109","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","40.0000","202507","11","23,500","21","개인","법인","2004","서현로 170","-","중개거래","경기 성남시 분당구"
"1110","경기도 성남시 분당구 정자동","166-1","0166","0001","정자역 엠코헤리츠 2단지","29.7300","202507","11","24,100","5","개인","개인","2014","정자일로 140","-","중개거래","경기 성남시 분당구"
"1111","경기도 성남시 분당구 수내동","23-1","0023","0001","로얄팰리스 하우스빌","51.1900","202507","11","37,500","20","개인","개인","2004","백현로 105","-","중개거래","경기 성남시 분당구"
"1112","경기도 성남시 분당구 정자동","24","0024","0000","분당인텔리지2","33.1200","202507","10","22,900","33","법인","개인","2004","정자일로 177","-","중개거래","경기 성남시 분당구"
"1113","경기도 성남시 분당구 서현동","245-1","0245","0001","분당오벨리스크","35.7800","202507","10","21,000","18","법인","개인","2003","서현로 216","-","중개거래","경기 성남시 분당구"
"1114","경기도 성남시 분당구 야탑동","360-1","0360","0001","시그마 3","47.8500","202507","10","33,000","10","개인","개인","2003","장미로 78","-","중개거래","경기 성남시 분당구"
"1115","경기도 성남시 분당구 서현동","270-3","0270","0003","천지오피스텔","29.2400","202507","09","13,300","3","개인","개인","1998","황새울로330번길 16","-","중개거래","경기 성남시 분당구"
"1116","경기도 성남시 분당구 정자동","24","0024","0000","분당인텔리지2","34.1500","202507","09","22,000","19","법인","법인","2004","정자일로 177","-","중개거래","경기 성남시 분당구"
"1117","경기도 성남시 분당구 구미동","187-3","0187","0003","세종그랑시아｜","32.2000","202507","09","16,100","7","개인","개인","2003","구미로9번길 8","-","중개거래","경기 성남시 분당구"
"1118","경기도 성남시 분당구 정자동","7","0007","0000","분당두산위브파빌리온","75.4900","202507","09","94,000","8","개인","개인","2005","성남대로 393","-","중개거래","경기 성남시 분당구"
"1119","경기도 성남시 분당구 정자동","165-1","0165","0001","정자역 엠코헤리츠 1단지","25.3600","202507","08","22,000","8","개인","개인","2014","정자일로 146","-","중개거래","경기 성남시 분당구"
"1120","경기도 성남시 분당구 구미동","187-2","0187","0002","세종그랑시아∥","48.0000","202507","08","22,800","3","개인","개인","2003","구미로9번길 10","-","중개거래","경기 성남시 분당구"
"1121","경기도 성남시 분당구 야탑동","360-1","0360","0001","시그마 3","28.6500","202507","08","17,600","10","개인","개인","2003","장미로 78","-","중개거래","경기 성남시 분당구"
"1122","경기도 성남시 분당구 구미동","156","0156","0000","포스빌","46.6600","202507","07","19,500","6","개인","개인","2004","성남대로 51","-","중개거래","경기 성남시 분당구"
"1123","경기도 성남시 분당구 수내동","10-1","0010","0001","분당 트라팰리스","49.3300","202507","07","31,300","11","개인","개인","2004","황새울로 234","-","중개거래","경기 성남시 분당구"
"1124","경기도 성남시 분당구 삼평동","684","0684","0000","M TOWER","16.8700","202507","07","12,500","8","법인","개인","2012","판교역로241번길 22","-","직거래","-"
"1125","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","80.0000","202507","07","45,000","4","법인","개인","2004","서현로 170","-","중개거래","경기 성남시 분당구"
"1126","경기도 성남시 분당구 구미동","189-1","0189","0001","성우스타우스오피스텔","32.2400","202507","07","17,600","4","개인","개인","2004","구미로 16","-","중개거래","경기 성남시 분당구"
"1127","경기도 성남시 분당구 정자동","17-2","0017","0002","백궁 동양파라곤","26.9500","202507","07","26,000","13","개인","개인","2004","느티로 22","-","중개거래","경기 성남시 분당구"
"1128","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","25.7200","202507","07","21,800","8","개인","개인","2015","정자일로 135","-","중개거래","경기 성남시 분당구"
"1129","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","70.0000","202507","06","45,000","16","개인","개인","2004","서현로 170","-","중개거래","경기 성남시 분당구"
"1130","경기도 성남시 분당구 수내동","23-1","0023","0001","로얄팰리스 하우스빌","27.9700","202507","05","20,400","5","개인","개인","2004","백현로 105","-","중개거래","경기 성남시 분당구"
"1131","경기도 성남시 분당구 야탑동","360-1","0360","0001","시그마 3","40.7900","202507","04","28,000","6","개인","개인","2003","장미로 78","-","중개거래","경기 성남시 분당구"
"1132","경기도 성남시 분당구 서현동","276-1","0276","0001","한라시그마파크","37.3100","202507","04","20,000","6","개인","개인","2003","황새울로 307","-","중개거래","경기 성남시 분당구"
"1133","경기도 성남시 분당구 수내동","22-1","0022","0001","수내동 퍼스티플러스오피스텔","59.7800","202507","04","38,000","3","개인","개인","2004","황새울로 196","-","중개거래","경기 성남시 분당구"
